question_temp_key (필수)	term_title (표시용)	term_id (선택)	term_category (표시용)	term_category_id (선택)	question_type (필수)	difficulty (필수)	question_text (필수)	explanation (선택)	text_answer (TEXT일 때 필수)	choice_1_text	choice_1_is_answer	choice_2_text	choice_2_is_answer	choice_3_text	choice_3_is_answer	choice_4_text	choice_4_is_answer	label_1_key (선택)	label_2_key (선택)	label_3_key (선택)	label_4_key (선택)
Q011	화살표 함수(Arrow Function)		Frontend - JavaScript	12	CHOICE	EASY	화살표 함수에 대한 설명으로 가장 올바른 것은?	화살표 함수는 함수를 더 짧게 표현할 수 있는 문법입니다. 특히 콜백 함수에서 많이 사용되어 코드가 간결해집니다. 면접에서는 function 선언과의 차이를 묻거나, this 바인딩 차이를 확장 질문으로 내기도 합니다. EASY 단계에서는 문법적으로 간결하고 콜백에 자주 쓰인다는 점을 이해하면 충분합니다. 실무에서는 배열 메서드(map, filter 등)와 함께 매우 자주 등장합니다.		콜백에서 자주 쓰이며 문법이 간결하다	TRUE	반드시 클래스 안에서만 사용할 수 있다	FALSE	선언하면 자동으로 비동기가 된다	FALSE	문자열만 반환할 수 있다	FALSE	frontend	javascript		
Q012	조건문(if/else)		Frontend - JavaScript	12	CHOICE	EASY	조건에 따라 실행 흐름을 나누는 기본 문법은?	조건문은 프로그램의 분기 처리를 담당합니다. if/else는 가장 기본적인 형태로, 조건이 참이면 한 블록을 실행하고 그렇지 않으면 다른 블록을 실행합니다. 면접에서는 조건식이 불리언으로 평가되는 과정과 truthy/falsy까지 연계 질문이 나올 수 있습니다. 실무에서는 입력 검증, 권한 체크, 예외 처리 등에서 조건문이 핵심 역할을 합니다. 조건이 복잡해지면 가독성을 위해 함수 분리나 조기 반환 같은 패턴도 함께 고려합니다.		if/else	TRUE	try/catch	FALSE	import/export	FALSE	class	FALSE	frontend	javascript		
Q013	반복문(for)		Frontend - JavaScript	12	CHOICE	EASY	반복 횟수를 제어하면서 코드를 반복 실행하는 대표 문법은?	반복문은 동일한 작업을 여러 번 수행할 때 사용합니다. for문은 초기화, 조건, 증감식을 통해 반복 횟수를 명확하게 제어할 수 있습니다. 면접에서는 배열 순회나 인덱스 기반 반복을 제대로 이해하는지 확인합니다. 실무에서는 반복이 길어질수록 성능과 가독성 문제가 생길 수 있어, 적절한 반복 방식 선택이 중요합니다. 반복 중 조건을 만족하면 중단하는 break 사용 여부도 함께 고려합니다.		for	TRUE	switch	FALSE	return	FALSE	throw	FALSE	frontend	javascript		
Q014	DOM 선택(querySelector)		Frontend - JavaScript	12	CHOICE	EASY	CSS 선택자 기반으로 DOM 요소를 1개 선택할 때 자주 쓰는 메서드는?	querySelector는 CSS 선택자를 이용해 첫 번째로 매칭되는 요소를 반환합니다. 간단하고 범용적이라 프론트엔드 기초 면접에서 자주 등장합니다. 실무에서는 요소가 존재하지 않으면 null이 올 수 있으므로 방어 코드가 필요합니다. 또한 너무 자주 호출하면 성능에 영향을 줄 수 있어, 필요한 경우 캐싱하거나 이벤트 위임을 고려하기도 합니다. 선택자 작성 실수로 잘못된 요소를 잡는 경우가 많아 디버깅 습관도 중요합니다.		querySelector	TRUE	getElementsByTagName	FALSE	parseInt	FALSE	setInterval	FALSE	frontend	javascript		
Q015	이벤트 등록(addEventListener)		Frontend - JavaScript	12	CHOICE	EASY	클릭 같은 이벤트를 요소에 연결할 때 사용하는 대표 메서드는?	addEventListener는 특정 이벤트가 발생했을 때 실행할 함수를 등록합니다. onclick 속성보다 분리된 방식이라 유지보수성이 좋아 많이 권장됩니다. 면접에서는 이벤트 타입과 콜백 함수 개념을 함께 묻는 경우가 많습니다. 실무에서는 이벤트 핸들러에서 기본 동작을 막는 preventDefault 같은 흐름까지 자주 이어집니다. 이벤트가 여러 번 등록되지 않도록 관리하는 습관도 중요합니다.		addEventListener	TRUE	addStyle	FALSE	createElementText	FALSE	joinEvent	FALSE	frontend	javascript		
Q016	콘솔 출력(console.log)		Frontend - JavaScript	12	CHOICE	EASY	디버깅을 위해 값이나 메시지를 출력할 때 가장 흔히 쓰는 것은?	console.log는 브라우저 개발자 도구 콘솔에 로그를 출력하는 함수입니다. 입문 단계에서 가장 많이 사용하는 디버깅 도구입니다. 면접에서는 console을 남발했을 때 운영 환경에서의 영향이나 제거 전략까지 묻기도 합니다. 실무에서는 로깅 라이브러리로 대체하거나 로그 레벨을 나누는 경우가 많습니다. 그래도 빠르게 상태를 확인할 때 console.log는 여전히 유용합니다.		console.log	TRUE	alertOnly	FALSE	promptPrint	FALSE	debugStart	FALSE	frontend	javascript		
Q017	지연 실행(setTimeout)		Frontend - JavaScript	12	CHOICE	EASY	일정 시간이 지난 뒤 한 번만 실행되도록 예약하는 함수는?	setTimeout은 지정한 시간(밀리초) 후에 콜백 함수를 한 번 실행합니다. 비동기 흐름을 이해하는 출발점으로 면접에서 가볍게 등장할 수 있습니다. 실무에서는 UI 안내 메시지 지연, 디바운스의 일부 구현, 임시 처리 등에 사용됩니다. 타이머 ID를 저장해 취소(clearTimeout)할 수 있다는 점도 함께 알아두면 좋습니다. 너무 많은 타이머는 관리가 어려워질 수 있어 구조적으로 정리하는 습관이 중요합니다.		setTimeout	TRUE	setInterval	FALSE	setNow	FALSE	waitFor	FALSE	frontend	javascript		
Q018	JSON 문자열화(JSON.stringify)		Frontend - JavaScript	12	CHOICE	EASY	객체나 배열을 JSON 문자열로 변환하는 메서드는?	JSON.stringify는 JavaScript 값을 JSON 형식의 문자열로 변환합니다. API 요청이나 로컬 스토리지 저장 같은 상황에서 자주 필요합니다. 면접에서는 stringify와 parse의 방향을 반대로 헷갈리는지 체크하는 문제가 종종 나옵니다. 실무에서는 순환 참조가 있는 객체를 stringify하면 에러가 나므로 데이터 구조를 점검해야 합니다. 또한 날짜나 함수 같은 값이 어떻게 변환되는지도 이해하면 문제를 줄일 수 있습니다.		JSON.stringify	TRUE	JSON.parse	FALSE	JSON.toObject	FALSE	JSON.concat	FALSE	frontend	javascript		
Q019	로컬 스토리지(localStorage)		Frontend - JavaScript	12	CHOICE	EASY	브라우저에 문자열 형태의 데이터를 키-값으로 저장할 때 사용하는 것은?	localStorage는 브라우저에 데이터를 영구적으로 저장할 수 있는 Web Storage API입니다. 저장되는 값은 기본적으로 문자열이므로 객체를 저장하려면 JSON 문자열화가 필요합니다. 면접에서는 localStorage와 sessionStorage 차이를 묻는 확장 질문이 나올 수 있습니다. 실무에서는 토큰이나 민감 정보 저장은 보안 이슈가 있을 수 있어 주의해야 합니다. 저장 용량 제한과 사용자 환경(시크릿 모드 등)에 따른 동작 차이도 고려하는 것이 좋습니다.		localStorage	TRUE	cookieJar	FALSE	serverCache	FALSE	memoryStore	FALSE	frontend	javascript		
Q020	배열 순회(forEach)		Frontend - JavaScript	12	CHOICE	EASY	배열의 각 요소에 대해 함수를 한 번씩 실행하는 메서드는?	forEach는 배열의 각 요소를 순회하며 콜백을 실행하는 메서드입니다. 반환값을 만들기보다는 “실행” 목적(출력, 누적, DOM 반영 등)에 자주 사용됩니다. 면접에서는 map과의 차이(새 배열 반환 여부)를 함께 묻는 경우가 많습니다. 실무에서는 사이드 이펙트가 필요한 처리에 쓰되, 상태 변경이 얽히면 가독성이 떨어질 수 있어 주의가 필요합니다. 콜백의 매개변수(요소, 인덱스, 원본 배열) 순서도 함께 알아두면 좋습니다.		forEach	TRUE	map	FALSE	filter	FALSE	reduce	FALSE	frontend	javascript		
Q021	배열 변환(map)		Frontend - JavaScript	12	CHOICE	EASY	배열의 각 요소를 변환해 “새 배열”을 만드는 메서드는?	map은 배열의 각 요소에 함수를 적용해 결과로 구성된 새 배열을 반환합니다. 원본 배열을 직접 바꾸지 않는다는 점에서 함수형 스타일과 잘 맞습니다. 면접에서는 map과 forEach의 차이를 매우 자주 확인합니다. 실무에서는 화면 렌더링용 데이터 가공, DTO 변환, 리스트 매핑 등에 많이 사용됩니다. 콜백에서 return을 빠뜨리면 undefined 배열이 생길 수 있으니 주의해야 합니다.		map	TRUE	forEach	FALSE	push	FALSE	sort	FALSE	frontend	javascript		
Q022	배열 필터링(filter)		Frontend - JavaScript	12	CHOICE	EASY	조건을 만족하는 요소만 골라 “새 배열”을 만드는 메서드는?	filter는 콜백이 true를 반환한 요소들만 모아서 새 배열을 만듭니다. 원본 배열은 변경하지 않는 것이 기본 동작입니다. 면접에서는 filter 결과가 “부분집합 배열”이라는 점과, 조건식 작성 능력을 확인하는 경우가 많습니다. 실무에서는 검색 결과 필터링, 권한별 리스트 구성, 상태 기반 목록 구성 등에 자주 쓰입니다. 조건이 복잡해지면 가독성을 위해 조건 함수를 분리하는 것이 좋습니다.		filter	TRUE	find	FALSE	includes	FALSE	concat	FALSE	frontend	javascript		
Q023	배열 요소 찾기(find)		Frontend - JavaScript	12	CHOICE	EASY	조건을 만족하는 “첫 번째 요소”를 반환하는 배열 메서드는?	find는 조건을 만족하는 첫 번째 요소를 반환하고, 없으면 undefined를 반환합니다. filter와 달리 배열이 아니라 “요소 1개”를 반환한다는 점이 핵심입니다. 면접에서는 find와 filter의 반환 타입 차이를 묻는 경우가 많습니다. 실무에서는 특정 id를 가진 항목 찾기처럼 단건 조회에 많이 사용됩니다. 결과가 undefined일 수 있으므로 후속 로직에서 방어 처리가 중요합니다.		find	TRUE	filter	FALSE	map	FALSE	join	FALSE	frontend	javascript		
Q024	배열 포함 여부(includes)		Frontend - JavaScript	12	CHOICE	EASY	배열에 특정 값이 포함되어 있는지 true/false로 확인하는 메서드는?	includes는 배열에 특정 값이 존재하는지 불리언으로 알려줍니다. 단순 존재 여부 확인에 직관적이라 초급 면접에서 자주 등장합니다. 실무에서는 권한 목록에 값이 있는지, 선택된 항목인지 등을 확인할 때 많이 사용합니다. indexOf와 비슷하지만, includes가 더 읽기 쉬운 편입니다. 다만 객체 비교는 참조 비교가 되므로 같은 모양의 객체라도 다른 참조면 false가 될 수 있습니다.		includes	TRUE	index	FALSE	contain	FALSE	has	FALSE	frontend	javascript		
Q025	문자열 자르기(slice)		Frontend - JavaScript	12	CHOICE	EASY	문자열(또는 배열)에서 일부 구간을 잘라 새 값을 만드는 메서드는?	slice는 시작/끝 인덱스를 기준으로 일부를 잘라 새 문자열(또는 새 배열)을 반환합니다. 원본을 바꾸지 않는다는 점이 중요합니다. 면접에서는 slice와 splice의 차이(원본 변경 여부)를 통해 기본기를 확인합니다. 실무에서는 미리보기 텍스트 만들기, 페이징 처리 일부 추출 등에 자주 활용됩니다. 끝 인덱스가 포함되지 않는 규칙을 헷갈리지 않도록 주의해야 합니다.		slice	TRUE	splice	FALSE	split	FALSE	replaceAll	FALSE	frontend	javascript		
Q026	문자열 분리(split)		Frontend - JavaScript	12	CHOICE	EASY	구분자를 기준으로 문자열을 배열로 나누는 메서드는?	split은 문자열을 특정 구분자 기준으로 잘라 배열로 만듭니다. CSV의 간단한 파싱이나 경로 분해처럼 초급 단계에서 많이 사용됩니다. 면접에서는 반환 타입이 배열이라는 점과, 구분자가 없을 때 결과가 어떻게 되는지 등을 물을 수 있습니다. 실무에서는 입력값 전처리에서 자주 등장하지만, 복잡한 파싱은 정규식이나 전용 파서가 필요할 수 있습니다. 빈 문자열을 split하면 결과가 예상과 다를 수 있어 테스트가 중요합니다.		split	TRUE	join	FALSE	trim	FALSE	match	FALSE	frontend	javascript		
Q027	문자열 공백 제거(trim)		Frontend - JavaScript	12	CHOICE	EASY	문자열 양쪽의 공백을 제거하는 메서드는?	trim은 문자열의 앞뒤 공백을 제거해 새 문자열을 반환합니다. 사용자 입력을 다룰 때 가장 흔히 필요한 전처리 중 하나입니다. 면접에서는 입력 검증 흐름에서 trim을 어디에 쓰는지 물어볼 수 있습니다. 실무에서는 회원가입 폼, 검색어 입력, CSV 처리 등에서 자주 사용됩니다. 중간 공백은 제거되지 않으므로, 필요한 경우 추가 처리가 필요하다는 점도 알아두면 좋습니다.		trim	TRUE	strip	FALSE	clean	FALSE	cut	FALSE	frontend	javascript		
Q028	숫자 변환(parseInt)		Frontend - JavaScript	12	CHOICE	EASY	문자열을 정수로 변환할 때 자주 사용하는 함수는?	parseInt는 문자열을 정수로 해석해 숫자로 변환합니다. 면접에서는 두 번째 인자인 진수(radix)를 지정하는 습관을 묻기도 합니다. 실무에서는 입력값이 문자열로 들어오는 경우가 많아 숫자 변환이 자주 필요합니다. 숫자로 변환이 불가능하면 NaN이 나오므로, 결과 검증이 중요합니다. 소수점이 있는 문자열은 정수 부분까지만 변환되니 의도에 맞는 함수 선택이 필요합니다.		parseInt	TRUE	parseFloat	FALSE	Number.isInteger	FALSE	toFixed	FALSE	frontend	javascript		
Q029	NaN(Not-a-Number)		Frontend - JavaScript	12	CHOICE	EASY	숫자 연산 결과가 “숫자가 아님”을 나타내는 특수 값은?	NaN은 숫자로 표현할 수 없는 결과를 나타내는 값입니다. 예를 들어 숫자로 변환할 수 없는 문자열을 Number로 바꾸면 NaN이 될 수 있습니다. 면접에서는 NaN의 특징(자기 자신과도 같지 않음)으로 확장 질문이 나오기도 합니다. 실무에서는 입력 검증에서 NaN 체크가 중요합니다. Number.isNaN 같은 안전한 체크 방법을 함께 알아두면 실수를 줄일 수 있습니다.		NaN	TRUE	null	FALSE	undefined	FALSE	Infinity	FALSE	frontend	javascript		
Q030	객체 생성(Object)		Frontend - JavaScript	12	CHOICE	EASY	키-값 쌍으로 데이터를 묶어 표현하는 기본 자료구조는?	객체는 키-값 형태로 데이터를 저장하는 JavaScript의 핵심 구조입니다. JSON과 구조가 유사해 API 데이터 처리와도 밀접합니다. 면접에서는 객체 접근(점 표기법/대괄호 표기법) 차이를 함께 묻는 경우가 많습니다. 실무에서는 설정 값, 사용자 정보, 응답 데이터 등을 객체로 다루는 일이 대부분입니다. 키 이름에 특수 문자가 있거나 동적으로 키를 만들면 대괄호 접근이 필요합니다.		객체(Object)	TRUE	함수(Function)	FALSE	심볼(Symbol)	FALSE	정규식(RegExp)	FALSE	frontend	javascript		
Q031	객체 접근(점 표기법)		Frontend - JavaScript	12	CHOICE	EASY	obj.name처럼 객체 프로퍼티에 접근하는 방식은 무엇인가?	점 표기법은 고정된 프로퍼티 이름에 접근할 때 가장 흔히 쓰는 문법입니다. 코드가 간결하고 읽기 쉬워 기본적으로 선호됩니다. 면접에서는 점 표기법이 불가능한 경우(키가 변수일 때, 특수문자 포함 등)를 설명할 수 있는지 묻기도 합니다. 실무에서는 API 응답을 다룰 때 undefined 접근 에러를 피하기 위해 optional chaining을 같이 쓰는 경우가 많습니다. 프로퍼티가 존재하는지 확인하는 방어 코드가 안정성을 높입니다.		점 표기법(dot notation)	TRUE	대괄호 표기법(bracket notation)	FALSE	구조 분해 할당(destructuring)	FALSE	전개 연산자(spread)	FALSE	frontend	javascript		
Q032	구조 분해 할당(Destructuring)		Frontend - JavaScript	12	CHOICE	EASY	객체나 배열에서 값을 쉽게 꺼내 변수에 담는 문법은?	구조 분해 할당은 객체/배열에서 원하는 값을 간단히 추출하는 문법입니다. 코드가 짧아지고 의도가 명확해져 면접에서 자주 출제됩니다. 실무에서는 props 추출, API 응답 값 분해, 배열 첫 요소 꺼내기 등에 많이 씁니다. 기본값 지정과 별칭(alias) 사용이 가능해 안정적인 코드를 만들 수 있습니다. 다만 중첩 구조가 깊어지면 가독성이 떨어질 수 있어 적절히 사용해야 합니다.		구조 분해 할당(Destructuring)	TRUE	형 변환(Type Casting)	FALSE	타입 선언(Type Annotation)	FALSE	반복문(Loop)	FALSE	frontend	javascript		
Q033	스프레드 연산자(Spread)		Frontend - JavaScript	12	CHOICE	EASY	배열이나 객체를 펼쳐서 복사/병합할 때 사용하는 문법은?	스프레드 연산자(...)는 배열이나 객체의 요소/프로퍼티를 “펼쳐서” 새 값을 만들 때 사용합니다. 면접에서는 얕은 복사(shallow copy)라는 점을 꼭 짚어야 합니다. 실무에서는 상태 업데이트, 옵션 합치기, 함수 인자 전달 등에 매우 자주 등장합니다. 중첩 객체를 완전히 복사하려면 별도 전략이 필요하므로 주의해야 합니다. 또한 같은 키가 겹치면 뒤에 있는 값이 앞을 덮어쓴다는 규칙도 기억해야 합니다.		스프레드 연산자(...)	TRUE	나머지 매개변수(rest)	FALSE	삼항 연산자	FALSE	비트 연산자	FALSE	frontend	javascript		
Q034	기본값 매개변수(Default Parameter)		Frontend - JavaScript	12	CHOICE	EASY	함수 호출 시 인자를 생략했을 때 사용할 기본값을 정하는 문법은?	기본값 매개변수는 인자가 undefined일 때 사용할 값을 함수 선언에서 지정합니다. 조건문으로 기본값을 넣는 코드를 줄여줘 가독성이 좋아집니다. 면접에서는 undefined와 null 처리 차이로 확장될 수 있습니다. 실무에서는 옵션 객체나 설정 값 처리에서 기본값이 매우 중요합니다. 기본값이 함수 호출마다 평가될 수 있는 경우도 있어, 복잡한 기본값은 주의해서 작성해야 합니다.		기본값 매개변수(Default Parameter)	TRUE	오버로딩(Overloading)	FALSE	캐스팅(Casting)	FALSE	데코레이터(Decorator)	FALSE	frontend	javascript		
Q035	논리 연산자(AND)		Frontend - JavaScript	12	CHOICE	EASY	a && b에서 && 연산자의 기본 동작으로 올바른 것은?	&&는 논리 AND로, 앞의 값이 falsy이면 뒤를 평가하지 않고 그 값을 반환하는 단축 평가를 합니다. 조건문에서 여러 조건을 묶을 때 자주 사용됩니다. 면접에서는 단축 평가가 렌더링 조건 처리에 어떻게 쓰이는지 묻기도 합니다. 실무에서는 조건부 실행(있으면 실행) 패턴에서 편리하지만, 0 같은 값이 의도치 않게 falsy로 처리될 수 있어 주의해야 합니다. 불리언만 다루는지, 값 자체를 다루는지 의도를 명확히 해야 합니다.		앞이 falsy면 뒤를 평가하지 않는 단축 평가를 한다	TRUE	항상 두 값을 모두 평가한다	FALSE	문자열만 비교할 수 있다	FALSE	숫자를 자동으로 더한다	FALSE	frontend	javascript		
Q036	삼항 연산자(Ternary)		Frontend - JavaScript	12	CHOICE	EASY	조건에 따라 두 값 중 하나를 선택하는 표현식은?	삼항 연산자(?:)는 조건 ? 참일 때 값 : 거짓일 때 값 형태로 사용합니다. 짧은 조건 분기에서 가독성을 높일 수 있어 면접에서 자주 출제됩니다. 실무에서는 JSX 렌더링 분기나 간단한 값 선택에 많이 쓰입니다. 다만 중첩 삼항은 읽기 어려워 유지보수에 불리하므로 피하는 것이 좋습니다. 조건이 복잡하면 if/else로 풀거나 함수로 분리하는 편이 안전합니다.		삼항 연산자(?:)	TRUE	쉼표 연산자(,)	FALSE	비교 연산자(==)	FALSE	할당 연산자(=)	FALSE	frontend	javascript		
Q037	예외 처리(try/catch)		Frontend - JavaScript	12	CHOICE	EASY	런타임 에러가 발생할 수 있는 코드를 감싸 예외를 처리하는 문법은?	try/catch는 실행 중 발생한 예외를 잡아 프로그램이 바로 죽지 않도록 처리합니다. 면접에서는 “에러 처리 흐름”과 “어디에서 try/catch를 써야 하는지”를 자주 묻습니다. 실무에서는 JSON 파싱, 네트워크 응답 처리, 외부 라이브러리 호출 등 실패 가능성이 있는 구간에서 사용됩니다. 하지만 모든 곳에 남발하면 디버깅이 어려워질 수 있어, 실패 지점과 복구 전략을 명확히 해야 합니다. 에러를 삼키지 말고 로그/리포팅을 남기는 습관도 중요합니다.		try/catch	TRUE	if/else	FALSE	for/while	FALSE	import/export	FALSE	frontend	javascript		
