question_temp_key	term_title	term_id	term_category	term_category_id	question_type	difficulty	question_text	explanation	text_answer	choice_1_text	choice_1_is_answer	choice_2_text	choice_2_is_answer	choice_3_text	choice_3_is_answer	choice_4_text	choice_4_is_answer	label_1_key	label_2_key	label_3_key	label_4_key
Q014	LoRA		AI / Data / Machine Learning - 대형 언어 모델(LLM)	77	CHOICE	EASY	LoRA는 파인튜닝에서 무엇과 가장 관련이 깊은가?	LoRA는 파라미터 효율적 파인튜닝 기법으로 널리 알려져 있습니다. 전체 모델을 모두 업데이트하지 않고 일부 작은 행렬을 학습해 비용을 줄입니다. 면접에서는 왜 효율적이라고 부르는지 간단히 설명하라고 할 수 있습니다. 실무에서는 메모리/학습 시간 절감이 중요할 때 선택합니다. 다만 설정과 데이터에 따라 성능 차이가 있으므로 검증이 필요합니다.		대규모 문서 검색을 위한 벡터 인덱스	FALSE	적은 추가 파라미터로 효율적으로 파인튜닝하는 기법	TRUE	모델 응답을 암호화하는 표준	FALSE	HTTP 스트리밍 전송 방식	FALSE	ai	finetuning	llm	
Q015	과적합(Overfitting)		AI / Data / Machine Learning - 모델 평가 및 성능 지표	79	CHOICE	EASY	파인튜닝에서 과적합(Overfitting)이 발생했을 때의 전형적인 징후로 가장 가까운 것은?	과적합은 학습 데이터에만 너무 잘 맞고 새로운 입력에는 성능이 떨어지는 현상입니다. 파인튜닝 데이터가 작거나 편향되면 발생하기 쉽습니다. 면접에서는 과적합을 줄이는 방법(검증셋, 조기 종료, 정규화 등)을 묻습니다. 실무에서는 학습/검증 성능 차이를 모니터링합니다. 데이터 다양성과 품질 관리가 가장 기본적인 예방책입니다.		학습 데이터에서도 답을 잘 못한다	FALSE	학습 데이터에는 잘 맞는데 새로운 질문에서 성능이 떨어진다	TRUE	검색 결과가 너무 많이 나온다	FALSE	토큰이 자동으로 줄어든다	FALSE	ai	finetuning	evaluation	
Q016	지시 튜닝(Instruction Tuning)		AI / Data / Machine Learning - 대형 언어 모델(LLM)	77	CHOICE	EASY	지시 튜닝(Instruction Tuning)의 설명으로 가장 알맞은 것은?	지시 튜닝은 지시-응답 형태의 데이터로 모델이 지시를 더 잘 따르도록 학습시키는 방식입니다. 일반 파인튜닝의 한 형태로 볼 수 있습니다. 면접에서는 인스트럭션 데이터가 왜 중요한지 묻기도 합니다. 실무에서는 챗봇/어시스턴트 스타일을 안정화하는 데 도움이 됩니다. 다만 잘못된 지시 데이터는 오히려 위험한 행동을 학습시킬 수 있어 검수가 필요합니다.		문서를 청킹하는 전처리 작업	FALSE	지시문과 답변 데이터로 지시 따르기 능력을 강화하는 학습	TRUE	벡터 DB의 인덱스를 재구성하는 작업	FALSE	모델의 Temperature를 조절하는 기능	FALSE	ai	finetuning	llm	
Q017	RAG가 특히 유리한 경우		AI / Data / Machine Learning - AI 서비스 응용	80	CHOICE	EASY	다음 중 RAG가 특히 유리한 상황은?	RAG는 최신 문서나 사내 정책처럼 모델이 학습하지 않았거나 변경이 잦은 지식에 강합니다. 모델 파라미터를 바꾸지 않고 지식베이스만 업데이트하면 되기 때문입니다. 면접에서는 RAG가 지식 업데이트에 유리한 이유를 설명하라고 할 수 있습니다. 실무에서는 문서 접근 권한, 버전 관리가 중요합니다. 또한 검색 품질이 낮으면 답도 틀릴 수 있어 평가가 필요합니다.		모델의 말투를 우리 회사 톤으로 고정하고 싶다	FALSE	최신 사내 정책 문서를 근거로 답하게 하고 싶다	TRUE	GPU 메모리 사용량을 줄이고 싶다	FALSE	SQL 쿼리 실행 계획을 바꾸고 싶다	FALSE	ai	rag		
Q018	근거 인용(Citation)		AI / Data / Machine Learning - AI 서비스 응용	80	CHOICE	EASY	RAG 답변에서 근거 인용(출처)을 붙이는 가장 큰 목적은?	출처 인용은 답변이 어떤 문서에 기반했는지 확인 가능하게 해 신뢰도를 높입니다. 환각을 완화하고 검증 가능성을 높이는 데 도움이 됩니다. 면접에서는 왜 인용이 중요한지, 그리고 인용이 틀릴 수 있는 경우를 묻기도 합니다. 실무에서는 문서 버전과 링크 만료를 함께 관리해야 합니다. 또한 인용은 보안 정책에 따라 공개 범위를 제한해야 합니다.		토큰 사용량을 줄이기 위해서	FALSE	답변의 근거를 확인 가능하게 해 신뢰성과 검증성을 높이기 위해서	TRUE	모델을 자동으로 파인튜닝하기 위해서	FALSE	데이터베이스 락을 줄이기 위해서	FALSE	ai	rag		
Q019	개인정보(PII)와 RAG		AI / Data / Machine Learning - 보안 및 HTTPS	32	CHOICE	EASY	RAG 파이프라인에서 개인정보(PII) 처리에 대한 설명으로 가장 안전한 것은?	RAG는 문서를 그대로 컨텍스트로 넣을 수 있어 개인정보 유출 위험이 있습니다. 따라서 문서 수집 단계에서 마스킹/필터링 정책을 두는 것이 중요합니다. 면접에서는 프롬프트에 민감정보가 들어가면 어떤 문제가 생기는지 묻습니다. 실무에서는 접근 제어, 로깅 마스킹, 보관 기간 정책까지 함께 설계합니다. 특히 외부 모델/API 호출 시 데이터 반출 여부를 엄격히 따져야 합니다.		검색 정확도를 위해 개인정보는 그대로 넣는 것이 좋다	FALSE	문서 수집과 검색 단계에서 마스킹/접근제어로 개인정보를 보호해야 한다	TRUE	개인정보는 토큰으로 바꾸면 안전하니 그대로 보내도 된다	FALSE	HTTPS만 쓰면 개인정보 처리는 신경 쓰지 않아도 된다	FALSE	security	rag	개인정보	
Q020	프롬프트 인젝션(Prompt Injection)과 RAG		AI / Data / Machine Learning - 보안 및 HTTPS	32	CHOICE	EASY	RAG 환경에서 프롬프트 인젝션 위험을 줄이는 방법으로 가장 적절한 것은?	프롬프트 인젝션은 문서나 입력에 악의적 지시를 숨겨 모델 행동을 바꾸려는 공격을 말합니다. RAG는 외부 문서를 컨텍스트로 넣기 때문에 공격면이 커질 수 있습니다. 면접에서는 신뢰하지 않는 문서를 어떻게 다룰지 질문할 수 있습니다. 실무에서는 시스템 지시와 문서 내용을 역할로 분리하고, 문서 내용은 단순 참고 자료로 취급하도록 가드레일을 둡니다. 또한 출력 검증과 금지 행동 정책을 함께 적용하는 것이 좋습니다.		문서 내용을 시스템 프롬프트로 그대로 올려 최우선 지시로 둔다	FALSE	시스템 지시와 문서 내용을 분리하고 문서 지시를 실행하지 않도록 가드레일을 둔다	TRUE	Temperature를 높이면 공격이 자동으로 막힌다	FALSE	Top-k를 크게 하면 보안이 강해진다	FALSE	security	rag	llm	
Q021	시스템 프롬프트(System Prompt)		AI / Data / Machine Learning - 대형 언어 모델(LLM)	77	CHOICE	EASY	시스템 프롬프트(System Prompt)의 역할로 가장 알맞은 것은?	시스템 프롬프트는 모델이 따라야 할 최상위 지침과 역할을 설정하는 입력입니다. 사용자 프롬프트보다 우선순위가 높게 적용되는 구조로 설계되는 경우가 많습니다. 면접에서는 시스템 지시와 사용자 지시 충돌 시 어떻게 처리하는지 묻기도 합니다. 실무에서는 안전 정책, 출력 포맷, 금지 행동을 시스템 프롬프트에 넣어 일관성을 확보합니다. 다만 시스템 프롬프트도 과하게 길면 비용과 지연이 증가하므로 핵심만 담는 것이 좋습니다.		사용자 질문을 그대로 저장하는 로그	FALSE	모델의 최상위 행동 규칙과 역할을 설정하는 지시문	TRUE	벡터 DB에 저장되는 임베딩 값	FALSE	모델 파라미터를 학습시키는 데이터셋	FALSE	ai	llm		
Q022	사용자 프롬프트(User Prompt)		AI / Data / Machine Learning - 대형 언어 모델(LLM)	77	CHOICE	EASY	사용자 프롬프트(User Prompt)에 대한 설명으로 가장 올바른 것은?	사용자 프롬프트는 사용자가 모델에게 전달하는 요청/질문입니다. 시스템 프롬프트가 역할과 규칙을 정하면, 사용자 프롬프트는 그 규칙 안에서 구체적인 작업을 지시합니다. 면접에서는 같은 질문이라도 프롬프트 작성에 따라 결과가 달라지는 이유를 묻습니다. 실무에서는 입력 템플릿을 표준화해 품질을 안정화합니다. 또한 개인정보나 비밀정보가 포함되지 않도록 사전 필터링이 필요합니다.		모델이 학습한 전체 코퍼스	FALSE	사용자가 모델에 전달하는 작업 요청/질문 텍스트	TRUE	모델이 출력하는 답변 텍스트	FALSE	문서를 청킹하는 전처리 단계	FALSE	ai	llm		
Q023	역할(Role) 지정 프롬프팅		AI / Data / Machine Learning - 대형 언어 모델(LLM)	77	CHOICE	EASY	프롬프트에서 역할(Role)을 지정하는 목적에 가장 가까운 것은?	역할 지정은 모델이 어떤 관점과 톤으로 답해야 하는지 방향을 잡아주는 기법입니다. 예를 들어 면접관, 튜터, 코드리뷰어 같은 역할을 주면 출력 품질이 안정되는 경우가 많습니다. 면접에서는 프롬프트 엔지니어링 기본기로 자주 등장합니다. 실무에서는 고객 응대 톤, 출력 형식, 금지 표현을 함께 묶어 운영합니다. 단, 역할만으로 사실성이 보장되지는 않으니 근거 기반(RAG)이나 검증이 필요합니다.		모델의 파라미터 수를 줄이기 위해	FALSE	답변의 관점과 톤을 일관되게 유도하기 위해	TRUE	벡터 검색 속도를 높이기 위해	FALSE	데이터베이스 트랜잭션을 시작하기 위해	FALSE	ai	llm		
Q024	컨텍스트 주입(Context Injection)		AI / Data / Machine Learning - AI 서비스 응용	80	CHOICE	EASY	RAG에서 컨텍스트 주입(Context Injection)이 의미하는 것은?	컨텍스트 주입은 검색한 문서 조각을 프롬프트에 함께 넣어 모델이 참고하게 만드는 과정입니다. RAG의 핵심 흐름은 검색 후 컨텍스트를 주입하고 답변을 생성하는 것입니다. 면접에서는 컨텍스트가 길어지면 어떤 문제가 생기는지(토큰/비용/품질)를 묻기도 합니다. 실무에서는 불필요한 문서를 줄이고 중요한 부분만 넣도록 재정렬이나 요약을 적용합니다. 또한 문서 출처를 함께 남기면 디버깅이 쉬워집니다.		모델 파라미터를 추가 학습하는 것	FALSE	검색한 문서를 프롬프트에 포함해 참고하게 하는 것	TRUE	DB 인덱스를 생성하는 것	FALSE	HTTPS를 적용하는 것	FALSE	ai	rag		
Q025	키워드 검색 vs 벡터 검색		AI / Data / Machine Learning - 자연어 처리(NLP)	76	CHOICE	EASY	벡터 검색이 키워드 검색과 다른 점으로 가장 알맞은 것은?	키워드 검색은 단어 일치 중심이고, 벡터 검색은 의미 유사도를 기반으로 문서를 찾습니다. 그래서 질문과 문서가 같은 단어를 쓰지 않아도 유사한 의미면 찾을 수 있습니다. 면접에서는 두 검색 방식의 장단점을 비교해보라고 합니다. 실무에서는 키워드+벡터를 하이브리드로 섞어 정확도와 재현율을 높이기도 합니다. 데이터 특성과 도메인에 따라 최적 방식이 달라 실험이 필요합니다.		벡터 검색은 단어가 정확히 일치해야만 찾을 수 있다	FALSE	벡터 검색은 의미 유사도로 비슷한 내용을 찾을 수 있다	TRUE	키워드 검색은 GPU에서만 동작한다	FALSE	벡터 검색은 항상 비용이 0이다	FALSE	ai	rag	nlp	
Q026	코사인 유사도(Cosine Similarity)		AI / Data / Machine Learning - 자연어 처리(NLP)	76	CHOICE	EASY	코사인 유사도(Cosine Similarity)는 RAG에서 주로 무엇을 계산할 때 쓰이나?	코사인 유사도는 두 벡터가 얼마나 비슷한 방향을 갖는지 측정하는 지표입니다. RAG에서는 질문 임베딩과 문서 임베딩의 유사도를 계산해 관련 문서를 찾습니다. 면접에서는 거리/유사도 개념을 간단히 설명할 수 있으면 좋습니다. 실무에서는 데이터 규모에 따라 근사 최근접 탐색을 사용하며, 유사도 기준이 바뀌면 검색 결과가 달라집니다. 따라서 평가셋으로 검색 품질을 확인하는 과정이 중요합니다.		HTTP 요청 헤더 크기	FALSE	질문 벡터와 문서 벡터의 유사도	TRUE	데이터베이스 테이블의 행 개수	FALSE	GPU 사용률	FALSE	ai	rag		
Q027	리랭킹(Reranking)		AI / Data / Machine Learning - AI 서비스 응용	80	CHOICE	EASY	RAG에서 리랭킹(Reranking)을 하는 일반적인 목적은?	리랭킹은 1차 검색 결과를 더 정교한 모델이나 규칙으로 다시 정렬하는 과정입니다. 1차 벡터 검색은 빠르지만 완벽하지 않을 수 있어, 상위 후보를 더 정확히 고르는 데 도움 됩니다. 면접에서는 검색 성능과 품질을 동시에 잡는 방법으로 자주 언급됩니다. 실무에서는 Top-k를 넉넉히 가져온 뒤 리랭커로 상위 N개만 컨텍스트에 넣기도 합니다. 다만 리랭킹은 추가 비용과 지연을 발생시키므로 트레이드오프를 고려해야 합니다.		문서를 암호화하기 위해	FALSE	검색된 후보 문서를 더 관련도 높은 순으로 재정렬하기 위해	TRUE	모델 파라미터를 줄이기 위해	FALSE	DB 샤딩을 적용하기 위해	FALSE	ai	rag		
Q028	메타데이터 필터링(Metadata Filtering)		AI / Data / Machine Learning - AI 서비스 응용	80	CHOICE	EASY	RAG에서 메타데이터 필터링을 적용하는 이유로 가장 알맞은 것은?	메타데이터 필터링은 권한, 문서 타입, 날짜, 프로젝트 등 조건으로 검색 범위를 좁히는 방식입니다. 같은 유사도라도 접근하면 안 되는 문서를 제외하는 보안/정합성에 중요합니다. 면접에서는 멀티테넌트 환경에서 RAG를 어떻게 안전하게 운영하는지 질문할 수 있습니다. 실무에서는 accountId, 조직, 보안 등급 같은 필드를 필터로 사용합니다. 필터 설계가 부실하면 정보 유출이나 답변 품질 저하로 이어질 수 있습니다.		토큰 수를 강제로 늘리기 위해	FALSE	권한/범위에 맞는 문서만 검색되도록 제한하기 위해	TRUE	모델을 자동으로 파인튜닝하기 위해	FALSE	HTTPS 인증서를 발급하기 위해	FALSE	ai	rag	보안	
Q029	데이터 누수(Data Leakage)		AI / Data / Machine Learning - MLOps / 배포	81	CHOICE	EASY	파인튜닝에서 데이터 누수(Data Leakage)와 가장 관련이 깊은 것은?	데이터 누수는 학습/검증/테스트 데이터가 섞여 평가가 부정확해지는 문제를 말합니다. 예를 들어 테스트에 나와야 할 문장이 학습 데이터에 들어가면 성능이 과대평가됩니다. 면접에서는 모델 평가 신뢰성을 어떻게 확보하냐고 묻기도 합니다. 실무에서는 데이터 분리, 중복 제거, 시간 순 분할 같은 방법을 사용합니다. 또한 개인정보나 내부 기밀이 학습에 섞이지 않도록 관리도 중요합니다.		벡터 DB에서 인덱스가 손상되는 현상	FALSE	평가용 데이터가 학습에 섞여 성능이 과대평가되는 문제	TRUE	Temperature가 너무 낮아지는 현상	FALSE	HTTP 타임아웃이 발생하는 현상	FALSE	ai	finetuning	MLOps	
Q030	라벨링(Labeling)		AI / Data / Machine Learning - 데이터 전처리 및 파이프라인	78	CHOICE	EASY	파인튜닝 데이터에서 라벨링(Labeling)이 중요한 이유로 가장 알맞은 것은?	파인튜닝은 데이터가 곧 모델의 행동을 결정합니다. 라벨이 틀리거나 기준이 흔들리면 모델 출력도 흔들릴 가능성이 큽니다. 면접에서는 데이터 품질이 모델 성능에 미치는 영향을 자주 묻습니다. 실무에서는 라벨 가이드라인을 만들고, 샘플링 검수와 리뷰 프로세스를 둡니다. 특히 금지 발화/안전 정책 관련 데이터는 더 엄격하게 관리해야 합니다.		라벨은 있어도 되고 없어도 성능이 동일하다	FALSE	올바른 정답/기준을 학습시키는 핵심 요소라서	TRUE	GPU 메모리를 자동으로 늘려주기 때문에	FALSE	벡터 검색 속도를 높이기 때문에	FALSE	ai	finetuning	전처리	
Q031	SFT(Supervised Fine-Tuning)		AI / Data / Machine Learning - 대형 언어 모델(LLM)	77	CHOICE	EASY	SFT(Supervised Fine-Tuning)에 대한 설명으로 가장 알맞은 것은?	SFT는 정답(라벨)이 있는 입력-출력 쌍으로 지도 학습 형태로 파인튜닝하는 방식입니다. 예를 들어 질문-답변, 지시-응답 데이터로 모델을 학습시킵니다. 면접에서는 SFT와 RAG의 차이를 자주 묻습니다. 실무에서는 원하는 출력 형식과 톤을 안정화하는 데 도움이 됩니다. 다만 데이터가 편향되면 특정 스타일로 과도하게 치우칠 수 있어 주의가 필요합니다.		검색 기반으로 문서를 붙여 답하는 방식	FALSE	정답이 있는 데이터로 지도학습 방식의 파인튜닝을 하는 것	TRUE	트랜잭션 격리 수준을 높이는 방법	FALSE	토큰을 압축하는 알고리즘	FALSE	ai	finetuning	llm	
