question_temp_key	term_title	term_id	term_category	term_category_id	question_type	difficulty	question_text	explanation	text_answer	choice_1_text	choice_1_is_answer	choice_2_text	choice_2_is_answer	choice_3_text	choice_3_is_answer	choice_4_text	choice_4_is_answer	label_1_key	label_2_key	label_3_key	label_4_key
Q011	정점 차수(Degree)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	무방향 그래프에서 정점의 차수 degree에 대한 설명으로 올바른 것은?	무방향 그래프에서 차수는 해당 정점에 연결된 간선의 개수입니다. 간선이 많을수록 그 정점의 연결성이 크다고 해석할 수 있습니다. 면접에서는 방향 그래프에서의 진입 차수와 진출 차수로 확장됩니다. 실무에서는 허브 노드 탐지나 그래프 분석에서 자주 쓰입니다. 기본 개념을 정확히 알고 있어야 합니다.		정점의 차수는 그래프 전체 정점 개수이다	FALSE	정점에 연결된 간선의 개수이다	TRUE	정점의 차수는 항상 2이다	FALSE	차수는 가중치 합을 의미한다	FALSE	dsa	graph		
Q012	경로(Path)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	그래프에서 경로 path의 의미로 가장 올바른 것은?	경로는 한 정점에서 다른 정점으로 가기 위해 거치는 정점들의 순서입니다. 경로가 존재한다는 것은 도달 가능성이 있다는 뜻입니다. BFS와 DFS는 경로 존재 여부를 판단하는 기본 도구입니다. 면접에서는 단순 경로와 사이클 개념을 연결해 질문합니다. 실무에서는 라우팅, 의존성 분석에서 핵심 개념입니다.		임의의 정점 집합	FALSE	한 정점에서 다른 정점까지 이어지는 정점들의 순서	TRUE	간선의 가중치 목록	FALSE	항상 시작 정점으로 돌아오는 구조	FALSE	dsa	graph		
Q013	사이클(Cycle)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	그래프에서 사이클 cycle에 대한 설명으로 가장 올바른 것은?	사이클은 시작 정점에서 출발해 간선을 따라가 다시 시작 정점으로 돌아오는 경로입니다. 그래프에 사이클이 있으면 탐색 시 visited 처리가 특히 중요합니다. 면접에서는 트리는 사이클이 없다는 점을 자주 비교합니다. 실무에서는 의존성 순환, 무한 루프 원인 분석에 활용됩니다. 기본 정의를 정확히 말할 수 있어야 합니다.		시작 정점으로 다시 돌아오는 경로	TRUE	간선이 하나도 없는 그래프	FALSE	정점이 하나만 있는 그래프	FALSE	항상 최단 경로를 의미한다	FALSE	dsa	graph	dfs	
Q014	트리(Tree)와 그래프(Graph)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	트리에 대한 특징으로 가장 올바른 것은?	트리는 그래프의 한 종류로 보기도 합니다. 일반적으로 무방향 트리는 연결되어 있고 사이클이 없습니다. 이 특성 때문에 두 정점 사이의 경로가 유일합니다. 면접에서는 트리와 일반 그래프의 차이를 기본으로 묻습니다. 실무에서는 계층 구조 데이터에 트리를 사용합니다.		항상 사이클을 포함한다	FALSE	연결되어 있고 사이클이 없다	TRUE	모든 정점의 차수가 동일하다	FALSE	간선의 가중치가 반드시 존재한다	FALSE	dsa	graph		
Q015	방향 그래프(Directed Graph)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	방향 그래프에서 간선의 의미로 가장 올바른 것은?	방향 그래프의 간선은 출발 정점에서 도착 정점으로의 방향을 가집니다. 따라서 A에서 B로 갈 수 있어도 B에서 A로는 못 갈 수 있습니다. 면접에서는 진입 차수와 진출 차수를 함께 묻는 경우가 많습니다. 실무에서는 팔로우 관계, 작업 의존성 같은 모델링에 유용합니다. 기본 방향성 개념을 명확히 해야 합니다.		두 정점은 항상 서로 왕복 가능하다	FALSE	간선에 출발과 도착 방향이 존재한다	TRUE	간선은 정점의 값을 저장한다	FALSE	방향 그래프에서는 BFS를 사용할 수 없다	FALSE	dsa	graph		
Q016	BFS 방문 처리 시점		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	BFS 구현에서 visited를 표시하는 가장 일반적이고 안전한 시점은?	BFS는 큐에 같은 정점이 여러 번 들어갈 수 있는 위험이 있습니다. 보통 큐에 넣는 순간 visited를 표시하면 중복 삽입을 막을 수 있습니다. 이렇게 하면 큐 크기를 줄이고 시간도 절약됩니다. 면접에서는 dequeue 시점과 enqueue 시점의 차이를 묻기도 합니다. 실무에서는 대부분 enqueue 시점 방문 처리를 사용합니다.		큐에서 꺼낼 때 방문 표시한다	FALSE	큐에 넣을 때 방문 표시한다	TRUE	탐색이 모두 끝난 후에 한 번에 표시한다	FALSE	방문 배열 없이도 항상 안전하다	FALSE	dsa	bfs		
Q017	DFS 반복 구현(Iterative DFS)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	반복문으로 DFS를 구현할 때 보통 사용하는 자료구조는?	DFS는 가장 최근에 발견한 정점을 먼저 확장하는 탐색입니다. 이 동작을 구현하기 위해 LIFO 구조가 적합합니다. 그래서 반복 DFS는 스택을 사용해 구현하는 경우가 많습니다. 면접에서는 재귀 DFS와의 동치성을 설명할 수 있어야 합니다. 실무에서는 재귀 제한이 있을 때 반복 DFS를 사용합니다.		큐	FALSE	스택	TRUE	해시셋	FALSE	배열 정렬	FALSE	dsa	dfs		
Q018	BFS 시간 복잡도		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	인접 리스트를 사용할 때 BFS의 시간 복잡도로 가장 올바른 것은?	인접 리스트에서는 각 정점의 이웃 간선을 순회합니다. BFS는 각 정점을 한 번 방문하고 각 간선을 많아야 한 번씩 확인합니다. 따라서 전체 시간은 정점 수 V와 간선 수 E에 비례합니다. 면접에서는 그래프 표현 방식에 따라 복잡도가 달라짐을 확인합니다. 실무에서는 O(V+E)가 기본 기준입니다.		O(V)	FALSE	O(V+E)	TRUE	O(E^2)	FALSE	O(log V)	FALSE	dsa	bfs	graph	
Q019	DFS 시간 복잡도		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	인접 리스트 기반 DFS의 시간 복잡도로 가장 올바른 것은?	DFS도 기본적으로 각 정점을 방문하며 이웃 간선을 확인합니다. 인접 리스트에서는 모든 간선을 합쳐 순회 비용이 E에 해당합니다. 따라서 전체 시간은 O(V+E)로 보는 것이 일반적입니다. 면접에서는 BFS와 DFS의 복잡도가 같은 이유를 설명하게 합니다. 실무에서는 그래프 크기 예측에 이 복잡도가 중요합니다.		O(V+E)	TRUE	O(V^2)	FALSE	O(E log V)	FALSE	O(1)	FALSE	dsa	dfs	graph	
Q020	도달 가능성(Reachability)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	BFS나 DFS를 한 번 수행했을 때 방문되는 정점에 대한 설명으로 올바른 것은?	BFS와 DFS는 시작 정점에서 간선을 따라 도달 가능한 정점만 방문합니다. 연결되지 않은 다른 컴포넌트의 정점은 방문되지 않습니다. 전체 그래프를 모두 방문하려면 모든 정점에 대해 탐색을 반복해야 합니다. 면접에서는 연결 요소 개수 구하기로 연결 질문이 자주 나옵니다. 실무에서도 여러 컴포넌트가 있는 데이터에서 주의해야 합니다.		그래프의 모든 정점을 항상 방문한다	FALSE	시작 정점에서 도달 가능한 정점만 방문한다	TRUE	방문되는 정점 수는 항상 간선 수와 같다	FALSE	방향 그래프에서는 시작 정점만 방문한다	FALSE	dsa	graph	bfs	dfs
Q021	간선(Edge)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	그래프에서 간선 edge의 역할로 가장 올바른 것은?	간선은 정점과 정점을 연결하는 관계를 나타냅니다. 방향 그래프에서는 출발과 도착이 구분되며 연결이 한쪽 방향일 수 있습니다. 무방향 그래프에서는 단순히 서로 연결되어 있음을 뜻합니다. 면접에서는 간선 수가 탐색 복잡도에 어떤 영향을 주는지까지 확장됩니다. 실무에서는 도로, 친구 관계, 의존성 같은 연결 구조를 간선으로 모델링합니다.		정점의 값을 저장하는 공간이다	FALSE	정점 간의 연결 관계를 표현한다	TRUE	그래프의 시작 정점을 의미한다	FALSE	방문 여부를 기록하는 배열이다	FALSE	dsa	graph		
Q022	가중치(Weight)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	가중치 그래프에서 간선의 가중치 weight 의미로 가장 올바른 것은?	가중치는 간선을 따라 이동할 때 드는 비용이나 거리 같은 값을 뜻합니다. 무가중치 그래프는 모든 간선 비용이 같다고 가정할 수 있습니다. BFS는 무가중치에서 최단 간선 수를 보장하지만, 가중치가 있으면 보장하지 못합니다. 면접에서는 BFS와 다익스트라를 언제 구분해 쓰는지 질문이 자주 나옵니다. 실무에서는 네트워크 지연, 배송 비용 같은 모델링에 가중치가 많이 사용됩니다.		정점의 개수를 의미한다	FALSE	간선을 이동할 때의 비용이나 거리 같은 값이다	TRUE	visited 배열의 크기이다	FALSE	그래프의 깊이를 의미한다	FALSE	dsa	graph		
Q023	무가중치 최단거리(Unweighted Shortest Path)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	가중치가 모두 동일한 그래프에서 최단 거리를 구할 때 가장 적절한 탐색은?	간선 비용이 모두 동일하면 최단 경로는 간선 개수가 가장 적은 경로입니다. BFS는 가까운 정점부터 레벨 순으로 확장하므로 처음 도달한 경로가 최단이 됩니다. DFS는 깊게 들어가기 때문에 최단 경로를 보장하지 않습니다. 면접에서는 BFS가 최단을 보장하는 이유를 레벨 개념으로 설명하라고 합니다. 실무에서는 미로, 최소 이동 횟수 문제에서 BFS가 기본 해법입니다.		DFS	FALSE	BFS	TRUE	선택 정렬	FALSE	해시 탐색	FALSE	dsa	bfs	graph	
Q024	큐(Queue)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	BFS에서 큐를 사용하는 이유로 가장 올바른 것은?	BFS는 먼저 발견한 정점을 먼저 처리해야 합니다. 이는 FIFO 순서가 필요하다는 뜻입니다. 큐는 FIFO 자료구조이므로 BFS의 레벨 순 확장을 자연스럽게 구현합니다. 면접에서는 스택을 쓰면 어떤 일이 생기는지 비교 질문이 나옵니다. 실무에서도 BFS는 거의 항상 큐 기반으로 작성됩니다.		가장 최근에 넣은 것을 먼저 꺼내기 위해서	FALSE	먼저 넣은 정점을 먼저 처리하기 위해서	TRUE	정점을 자동 정렬하기 위해서	FALSE	가중치 계산을 하기 위해서	FALSE	dsa	bfs		
Q025	스택(Stack)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	반복문으로 DFS를 구현할 때 주로 사용하는 자료구조는?	DFS는 가장 마지막에 발견한 정점을 먼저 확장합니다. 이 동작은 LIFO 순서와 잘 맞습니다. 반복 DFS는 스택을 직접 사용해 재귀 호출 스택과 같은 효과를 냅니다. 면접에서는 재귀 DFS와 스택 DFS가 본질적으로 동일하다는 점을 자주 묻습니다. 실무에서는 재귀 깊이 제한을 피하려고 스택 DFS를 선택하기도 합니다.		큐	FALSE	스택	TRUE	우선순위 큐	FALSE	해시맵	FALSE	dsa	dfs		
Q026	방문 배열(Visited Array)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	visited 배열을 사용하지 않고 그래프를 탐색할 때 가장 흔한 문제는?	그래프는 사이클이 있을 수 있어 같은 정점을 다시 방문할 수 있습니다. visited가 없으면 탐색이 끝나지 않고 무한 루프에 빠질 수 있습니다. 중복 방문이 쌓이면 시간도 크게 늘어납니다. 면접에서는 visited를 언제 true로 바꿀지까지 함께 점검합니다. 실무에서는 visited는 거의 필수 안전장치로 쓰입니다.		정점이 자동으로 정렬된다	FALSE	같은 정점을 반복 방문해 무한 루프가 날 수 있다	TRUE	간선의 가중치가 사라진다	FALSE	그래프가 트리로 변한다	FALSE	dsa	graph		
Q027	거리 배열(Distance Array)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	BFS에서 최단 거리 계산을 위해 흔히 추가로 사용하는 배열은?	BFS는 레벨 순으로 탐색하므로 각 정점의 최단 거리를 누적해 기록할 수 있습니다. 보통 distance 배열에 시작점으로부터의 거리 값을 저장합니다. 방문 시점에 distance를 함께 업데이트하면 구현이 간단합니다. 면접에서는 distance 초기값과 업데이트 규칙을 정확히 알고 있는지 확인합니다. 실무에서는 최단 이동 횟수, 단계 수 계산에서 distance 배열이 자주 등장합니다.		sort 배열	FALSE	distance 배열	TRUE	prefix sum 배열	FALSE	random 배열	FALSE	dsa	bfs		
Q028	부모 배열(Parent Array)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	BFS나 DFS 후 실제 경로를 복원하고 싶을 때 유용한 정보는?	탐색은 보통 도달 여부나 거리만 구해도 끝나지만, 실제 경로가 필요할 수 있습니다. 이때 각 정점이 어디에서 왔는지 부모 parent 정보를 저장합니다. 탐색 중에 parent를 기록해 두면 목적지에서 시작점까지 역추적할 수 있습니다. 면접에서는 경로 복원 로직을 설명해보라고 자주 시킵니다. 실무에서는 최단 경로 출력, 이동 경로 로그에 활용됩니다.		각 정점의 부모를 저장하는 parent 배열	TRUE	간선 개수를 저장하는 edgeCount 변수	FALSE	정점 번호를 오름차순 정렬하는 배열	FALSE	방문 순서를 무시하는 플래그	FALSE	dsa	graph	bfs	
Q029	인접 리스트 메모리(O(V+E))		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	인접 리스트의 메모리 사용량 특성으로 가장 올바른 것은?	인접 리스트는 각 정점의 이웃 목록을 저장합니다. 정점 수 V와 간선 수 E에 비례해 저장 공간이 늘어납니다. 희소 그래프에서는 인접 행렬보다 훨씬 메모리 효율적입니다. 면접에서는 O(V+E)와 O(V^2)를 비교해 말할 수 있어야 합니다. 실무에서는 큰 그래프일수록 인접 리스트가 기본 선택이 됩니다.		O(V^2)로 항상 커진다	FALSE	대략 O(V+E)에 비례한다	TRUE	정점 수와 무관하게 일정하다	FALSE	가중치 그래프에서는 사용할 수 없다	FALSE	dsa	graph		
Q030	인접 행렬 메모리(O(V^2))		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	인접 행렬의 메모리 사용량 특성으로 가장 올바른 것은?	인접 행렬은 VxV 2차원 배열을 사용합니다. 간선이 적어도 모든 칸을 확보해야 합니다. 그래서 메모리 사용량은 정점 수의 제곱에 비례합니다. 면접에서는 정점 수가 커질수록 왜 위험한지 설명하라고 합니다. 실무에서는 V가 작거나 연결 확인이 빈번할 때만 주로 사용합니다.		대략 O(V+E)에 비례한다	FALSE	대략 O(V^2)에 비례한다	TRUE	간선이 없으면 메모리를 거의 쓰지 않는다	FALSE	BFS에만 쓰이며 DFS에는 못 쓴다	FALSE	dsa	graph		
Q031	자기 루프(Self-loop)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	자기 자신으로 연결되는 간선을 무엇이라고 부르는가?	그래프에서는 정점이 자기 자신을 가리키는 간선이 존재할 수 있습니다. 이를 자기 루프 self-loop라고 부릅니다. 면접에서는 self-loop가 사이클로 취급되는지 같이 물어보기도 합니다. 실무에서는 상태 전이 모델에서 같은 상태로 돌아가는 전이가 self-loop로 나타날 수 있습니다. 기본 용어를 정확히 구분하는 것이 중요합니다.		브리지	FALSE	셀프 루프	TRUE	단절점	FALSE	스패닝 트리	FALSE	dsa	graph		
Q032	다중 간선(Multi-edge)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	같은 두 정점을 잇는 간선이 여러 개 존재하는 그래프 특징을 무엇이라고 할 수 있는가?	일반 단순 그래프는 두 정점 사이 간선이 최대 1개인 경우를 가정합니다. 하지만 실제 데이터에서는 같은 두 정점 사이에 여러 관계가 있을 수 있습니다. 이처럼 다중 간선이 허용되면 멀티 그래프 같은 개념으로 설명합니다. 면접에서는 단순 그래프 가정 여부가 알고리즘에 영향을 주는지 확인합니다. 실무에서는 도로가 여러 개 있는 지도 모델링 등에서 나타납니다.		다중 간선이 있는 그래프를 멀티 그래프라고 볼 수 있다	TRUE	항상 트리라고 부른다	FALSE	항상 DAG라고 부른다	FALSE	BFS를 사용할 수 없게 된다	FALSE	dsa	graph		
Q033	연결 그래프(Connected Graph)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	무방향 그래프가 연결 그래프라는 의미로 가장 올바른 것은?	연결 그래프는 어떤 두 정점 사이에도 경로가 존재하는 그래프입니다. 즉 한 정점에서 출발하면 모든 정점에 도달 가능합니다. BFS나 DFS를 한 번 돌렸을 때 모든 정점을 방문하면 연결 그래프일 가능성이 높습니다. 면접에서는 연결 요소 개수와 연결 그래프 정의를 함께 묻습니다. 실무에서는 네트워크가 분리되어 있는지 점검하는 데 이 개념을 씁니다.		모든 정점의 차수가 2이다	FALSE	임의의 두 정점 사이에 경로가 존재한다	TRUE	간선이 하나도 없다	FALSE	항상 방향 그래프이다	FALSE	dsa	graph		
Q034	연결 요소(Connected Component)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	연결 요소 connected component를 가장 올바르게 설명한 것은?	연결 요소는 그래프에서 서로 도달 가능한 정점들의 최대 묶음입니다. 무방향 그래프에서는 DFS나 BFS로 한 번에 한 요소를 방문할 수 있습니다. 방문하지 않은 정점에서 다시 탐색을 시작하면 요소 개수를 셀 수 있습니다. 면접에서는 전체 탐색 루프를 작성해보라고 하는 경우가 많습니다. 실무에서는 섬의 개수, 네트워크 군집 분석 같은 문제에 활용됩니다.		서로 도달 가능한 정점들의 묶음이다	TRUE	정점이 1개인 그래프를 뜻한다	FALSE	간선 가중치의 합을 뜻한다	FALSE	항상 트리 구조만 의미한다	FALSE	dsa	dfs	graph	
Q035	이분 그래프(Bipartite Graph)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	BFS나 DFS로 이분 그래프를 판별할 때 핵심 아이디어는?	이분 그래프는 정점을 두 그룹으로 나눌 수 있고 같은 그룹끼리는 간선이 없어야 합니다. 탐색하면서 정점에 두 가지 색을 번갈아 칠하는 방식이 대표적입니다. 인접한 두 정점이 같은 색이 되면 이분 그래프가 아닙니다. 면접에서는 색 배열과 충돌 체크를 구현할 수 있는지 봅니다. 실무에서는 스케줄링 충돌, 관계 분리 문제에 적용됩니다.		정점을 두 색으로 칠하며 인접 정점이 같은 색인지 확인한다	TRUE	간선을 오름차순 정렬한다	FALSE	정점 번호를 해시로 저장한다	FALSE	모든 간선의 가중치를 0으로 만든다	FALSE	dsa	bfs	graph	
Q036	DAG(Directed Acyclic Graph)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	DAG의 의미로 가장 올바른 것은?	DAG는 방향 그래프이면서 사이클이 없는 그래프입니다. 작업 의존성처럼 순서를 표현할 때 자주 사용합니다. 사이클이 없기 때문에 위상 정렬 같은 알고리즘이 가능합니다. 면접에서는 DAG와 일반 방향 그래프의 차이를 간단히 설명할 수 있어야 합니다. 실무에서는 빌드 순서, 데이터 파이프라인 단계에 DAG가 자주 등장합니다.		방향 그래프이며 사이클이 없다	TRUE	무방향 그래프이며 항상 연결되어 있다	FALSE	트리와 완전히 동일하다	FALSE	모든 정점의 차수가 같다	FALSE	dsa	graph		
Q037	위상 정렬(Topological Sort)		Data Structure & Algorithm - 탐색 알고리즘	42	CHOICE	EASY	위상 정렬이 가능한 그래프 조건으로 가장 올바른 것은?	위상 정렬은 선후 관계가 있는 작업들을 순서대로 나열하는 방법입니다. 사이클이 있으면 서로가 서로를 선행 조건으로 가질 수 있어 정렬이 불가능합니다. 그래서 위상 정렬은 DAG에서만 가능합니다. 면접에서는 왜 사이클이 있으면 안 되는지 예시로 설명하라고 합니다. 실무에서는 배포 파이프라인, 과목 선수 조건 등에 사용됩니다.		사이클이 없는 방향 그래프에서 가능하다	TRUE	모든 무방향 그래프에서 가능하다	FALSE	간선이 하나도 없어야 가능하다	FALSE	DFS를 사용할 수 없을 때만 가능하다	FALSE	dsa	graph		
